name	moaStr	exp	mut	swa	exp_mut	exp_swa	mut_swa	exp_mut_swa
6-Thioguanine (NSC757348)	Ds	0.176745350607162	0.0947333228662721	0.239846265732728	0.235564941109462	0.421104674154531	0.142025682972637	0.269063948690157
Tyrothricin (NSC757363)	Ant	0.637383135801542	0.471904864084944	0.0618467617818022	0.644251748549108	0.34900214328565	0.0696451372023777	0.423286507781634
Cabozantinib (NSC757436)	"YK,PK:MET,VEGFR"	0.15377294852696	0.921088123154759	0.610311242881755	0.132424861917521	0.0503833002374413	0.49147916901158	0.100041294854897
Axitinib (NSC757441)	YK,PDGFR,PK:VEGFR	0.182367441587286	0.769079639691736	0.829922593815273	0.39413682107352	0.565067537392068	0.83914613196367	0.634358941231203
Etoposide (NSC757804)	T2	0.192261119299519	0.530789623199535	0.495375175583678	0.0337370638223205	0.318216754011113	0.455308830197677	0.252983269229874
Azacitidine (NSC758186)	DNMT	0.346834816378527	0.555028158757417	0.55290541145383	0.435056262199143	0.585402677228535	0.336567546872694	0.593159226884335
Floxuridine (NSC758230)	Ds	0.327978961248344	0.758273979636749	0.239160369220208	0.276449144706161	0.338683661719695	0.403539255622028	0.305934320715793
Trametinib (NSC758246)	STK,PK:MAP2K	0.41956311178947	0.234174391456254	0.320080183928914	0.347852083689201	0.192527861124919	0.216910893812577	0.217169744985841
Carfilzomib (NSC758252)	PSM	0.556317148814116	0.487357748041531	0.339194511095404	0.531684336858434	0.3597745504841	0.107508674461771	0.390708700108386
Homoharringtonine (NSC758253)	Apo,Pi,Ang	0.184597370991697	0.490664905710603	0.0257054443700931	0.0707006595603239	0.0793765617332504	0.0647053619968514	0.0547295881298345
Teniposide (NSC758255)	T2	0.184785520467016	0.981604696325906	0.208111675243479	0.171150331685545	0.0222865380921366	0.140871638354816	0.0655812361905419
Ponatinib (NSC758487)	YK,BCR-ABL	0.733097074505115	0.363148188091793	0.290797008583902	0.631265503445226	0.784013014217592	0.59743924462451	0.721872484105626
Bleomycin (NSC758612)	Db	0.473398812033604	0.600597541359941	0.276392219329759	0.52374085484858	0.344246412992875	0.172172188526316	0.335821846546698
Paclitaxel (NSC758645)	Tu	0.0709980216022928	0.233677812455309	0.487608165181467	0.0219955742661978	0.316022608813281	0.391784817280822	0.0963270087095485
Rapamycin (NSC758664)	STK,PK:MTOR	0.444546126681088	0.707590667018801	0.305919847528376	0.421936503797956	0.482766130819139	0.225477137788232	0.476174323373063
Teniposide (NSC758667)	T2	0.279917478109037	0.720038461170782	0.167641980534527	0.238887443549603	0.225649635766007	0.100884087989417	0.28251569360121
Simvastatin (NSC758706)	AM	0.416984884792974	0.113133860192709	0.0189006336793982	0.309430441652648	0.184927753760544	0.20161234506544	0.174385202053663
Belinostat (NSC758774)	HDAC	0.647035356820516	0.383668424385968	0.129893973001353	0.354948830011557	0.514217429695383	0.240618715581117	0.54740677158746
Doxorubicin (NSC759155)	T2	0.719804123319915	0.0724168789406073	0.241190902645437	0.410699049753641	0.705137846069021	0.351576221862219	0.452688696767103
Pipamperone (NSC759178)	NonCan:Psy	0.392416766617033	0.874110125248466	0.209475285060502	0.362042908729972	0.240437406504002	0.209065637725372	0.11410229780713
Idelalisib (NSC759224)	PK:PIK3	0.100178719256528	0.630636825447902	0.429764530616015	0.142249565213136	0.389655967631081	0.505821309099634	0.383405400526387
Topotecan (NSC759263)	T1	0.651750304236831	0.335339954846827	0.12237078203812	0.636861611869891	0.622105958638085	0.321611723868788	0.636569739637651
Arsenic trioxide (NSC759274)	Apo	0.121825368866269	0.0274352801177508	0.0804904560488596	0.0746334786672889	0.0248059823120375	0.0973141046411094	0.0971291981835221
6-Mercaptopurine (NSC759614)	Ds	0.404497501747878	0.348103503083701	0.215326184239502	0.288571284862842	0.434553982440476	0.280486286165398	0.382027015990715
Navitoclax (NSC759659)	Apo,BCL2	0.0285475668492275	0.612092251057576	0.078829995818838	0.295262982152103	0.0493758369682987	0.0672897813787883	0.133789238121611
OSI-027 (NSC759660)	STK,PK:MTOR	0.0867868280004438	0.495476546938116	0.441719342776155	0.18144247604644	0.181695061064959	0.237582003117207	0.343076196278833
Docetaxel (NSC759850)	Tu	0.14605129503882	0.767631184168333	0.100836436415889	0.0776456766959787	0.0641112021522168	0.15530371640744	0.128562742203554
Vorinostat (NSC759852)	HDAC	0.410845403628145	0.338941027379187	0.0559125700735818	0.395240696611602	0.372648040564787	0.032047980430323	0.440367193712248
Gefitinib (NSC759856)	YK,PK:EGFR	0.192693771675609	0.258590120379844	0.0296732143263929	0.0923088732494606	0.109572136780624	0.274591725944875	0.14144687859275
Clofarabine (NSC759857)	Ds	0.380113971291885	0.14190585738972	0.385738956812203	0.375749052613685	0.377205269844654	0.378890474732915	0.386031135403777
Dasatinib (NSC759877)	YK,BCR-ABL,PDGFR,PK:KIT	0.613698622222151	0.0985725751334471	0.336166478878497	0.603807091344331	0.44663161882746	0.377973727606223	0.425451703971056
Irinotecan (NSC759878)	T1	0.693567897547092	0.25828456834582	0.2146134459388	0.689852769179243	0.659295839910047	0.0229787421393766	0.66332526067589
Vinorelbine (NSC760087)	Tu	0.0184326267409692	0.494560747999956	0.225600099591135	0.13049842627279	0.132191818402833	0.394223650891382	0.254483586624267
Fenretinide (NSC760419)	Ds	0.0743885120827279	0.0293469782840352	0.0773712444133514	0.135009002454068	0.127354435095113	0.0397295982878065	0.0833175062328145
Vandetanib (NSC760766)	"YK,PDGFR,PK:EGFR,VEGFR"	0.431770719429755	0.83326427847612	0.00993789561164593	0.36561918724344	0.369520914456558	0.00767302758826331	0.372132571511083
Cabozantinib (NSC761068)	"YK,PK:MET,VEGFR"	0.304983881156187	0.413138678703681	0.0457470866823668	0.563396557792022	0.208966198850373	0.335821589016268	0.560666553046189
Vemurafenib (NSC761431)	YK,PK:BRAF	0.767139272953553	0.892133733522183	0.359969381520287	0.86639848345034	0.736306174057368	0.871584336788343	0.857897253755484
Ibrutinib (NSC761910)	YK	0.424213842758184	0.350101453822416	0.138230387499553	0.510623516647632	0.375792823007538	0.282846715523484	0.377907441763031
Nitrogen mustard (NSC762)	A7,AlkAg	0.663564139990907	0.843224109304751	0.310350443626541	0.629331197804483	0.594591571664247	0.302816328834197	0.565773252036378
Dabrafenib (NSC764134)	PK:BRAF	0.826932525312691	NA	0.560512645883525	0.877376842930998	0.849136512614425	0.86228188026502	0.868067345515971
Abexinostat (NSC764136)	HDAC	0.180114491118621	0.459987330784254	0.281727093441644	0.160201241525244	0.00335289957893097	0.157343792509045	0.059935406542539
Ganetespib (NSC765435)	HSP90	0.280595854207412	0.539059525763734	0.216485826672952	0.343657064626851	0.225454183793648	0.0682655124433801	0.205921574416359
Bosutinib (NSC765694)	YK,BCR-ABL,STAT,PK:SRC	0.47226866178404	0.19072742641032	0.486839174786938	0.694648043677422	0.232912533202503	0.640885550835606	0.243918807076832
Cobimetinib (isomer 1) (NSC768069)	PK:MAP2K	0.62547422090514	0.549474554157357	0.331285607720712	0.599027162847301	0.627297554349216	0.431845686562053	0.626844084000214
Procarbazine (NSC77213)	A7,AlkAg	0.0155370092207596	0.031208096988995	0.266811273715933	NA	0.029661511002322	NA	NA
Lomustine (NSC79037)	AlkAg,A6	0.409154376448784	0.138618528430651	0.535224805046283	0.281655116739634	0.246116491872645	0.340276985942662	0.275751810874604
Daunorubicin (NSC82151)	T2	0.0477047735790954	0.836016245661003	0.345758087331354	0.0369237193815477	0.262994124624331	0.273675121950971	0.145649494715141
Daunorubicin (NSC83142)	T2	0.38912864005447	0.381639004500957	0.517605989550923	0.495001466889051	0.46162392540267	0.358078790558747	0.554186933558571
Melphalan (NSC8806)	A7,AlkAg	0.776985485592172	0.240201243435939	0.101696559286661	0.765711859287592	0.776429504797029	0.0459954608673877	0.756903532665564
Calusterone (NSC88536)	Ho	0.528640319753606	0.486563529832951	0.0406021338796504	0.432835234451648	0.485238024439807	0.098633314564107	0.349889236123439
Estramustine (NSC89201)	Tu,A7,AlkAg	0.177414586355298	0.489023585541719	0.407319164667492	0.305724596024877	0.260843300672137	0.283037063788919	0.198756762224211
Vinblastine (NSC90636)	Tu	0.0358209586123568	0.687670730615648	0.445399560735942	0.0378849880636168	0.394446725511634	0.247188343307616	0.359673920154937
Arsenic trioxide (NSC92859)	Apo	0.567854015724884	0.0531189215687573	0.554938368380759	0.587197485741767	0.551102817414684	0.4828973053468	0.498319921391122
Triethylenemelamine (NSC9706)	A7,AlkAg	0.759583949121237	0.530142071042743	0.262443300796538	0.759339118626477	0.756073228682337	0.164492924195119	0.751188130746961
Mithramycin (NSC24559)	Rs	NA	NA	NA	NA	NA	NA	NA
Dexamethasone Decadron (NSC34521)	Ho	NA	NA	NA	NA	NA	NA	NA
Dacarbazine (NSC38721)	A7,AlkAg,Ho	NA	NA	NA	NA	NA	NA	NA
Vincristine (NSC67574)	Tu	NA	NA	NA	NA	NA	NA	NA
Epothilone B (NSC684363)	Tu	NA	NA	NA	NA	NA	NA	NA
Karenitecin (NSC710270)	T1	NA	NA	NA	NA	NA	NA	NA
Depsipeptide (NSC754143)	HDAC	NA	NA	NA	NA	NA	NA	NA
Pralatrexate (NSC754230)	Df,CTNNB1	NA	NA	NA	NA	NA	NA	NA
Actinomycin D (NSC755841)	Db	NA	NA	NA	NA	NA	NA	NA
Nelarabine (NSC755985)	Ds	NA	NA	NA	NA	NA	NA	NA
Vinblastine (NSC757384)	Tu	NA	NA	NA	NA	NA	NA	NA
Vincristine (NSC759174)	Tu	NA	NA	NA	NA	NA	NA	NA
Streptozocin (NSC85998)	A7	NA	NA	NA	NA	NA	NA	NA
Fluphenazine (NSC92339)	NonCan:Psy	NA	NA	NA	NA	NA	NA	NA
Pentostatin (NSC218321)	Ds,AM	NA	NA	NA	NA	NA	NA	NA
Rebimastat (NSC713763)	PSM	NA	NA	NA	NA	NA	NA	NA
